"Publisher ID","Source ID","HCP   (Publisher ID)","HCP   (Source ID)","SI Number","First Name","Middle Name","Last Name","Suffix","Gender","Birth Date","Death Date","Member IDX","Group ID","Home Phone","Marital Status","Group Name","Subscriber Relationship","Place Of Birth","Work Phone","Cell Phone","Email Address","Primary Physician ID","Street","City","State","Zip","Country","Member IDs (UMI)","Member IDs (en Gen Agreement Number)","Member IDs (en Gen Consumer ID)","Member IDs (Plan Partner ID)","Member IDs (Client Assigned Member ID)","Member IDs (PMI)","Member IDs (MNPP ID)","Member IDs (MNPP Member CK)","Member IDs (MAXIS)","Member IDs (Auth0 ID)","Member IDs (Clearstone ID)","Member IDs (BCBSAL ID)","Member IDs (DHS ID)","UMI","en Gen Agreement Number","en Gen Consumer ID","Plan Partner ID","Client Assigned Member ID","PMI","MNPP ID","MNPP Member CK","MAXIS","Auth0 ID","Clearstone ID","BCBSAL ID","DHS ID"
"MXLS","12443","HCO_HCP","222","SI-100805","Arthur","W","Burgess","Jr.","UNKNOWN","2/22/1995","","M10000805","G1805","100-005-8765","Single","Group 6","Spouse","Springfield, CO","100-013-1765","100-020-4765","arthur.burgess.805@example.com","222","905 Main St","Springfield","CO","10805","USA","umi-100805","engenagreementnumber-100805","engenconsumerid-100805","planpartnerid-100805","clientassignedmemberid-100805","pmi-100805","mnppid-100805","mnppmemberck-100805","maxis-100805","auth0id-100805","clearstoneid-100805","bcbsalid-100805","dhsid-100805","umi-100805","engenagreementnumber-100805","engenconsumerid-100805","planpartnerid-100805","clientassignedmemberid-100805","pmi-100805","mnppid-100805","mnppmemberck-100805","maxis-100805","auth0id-100805","clearstoneid-100805","bcbsalid-100805","dhsid-100805"
"MXLS","1248","HCO_HCP","1215","1248","Robert","L","Hendrickson","III","Female","11/3/86","","926113431","XA-13440","6104351329","Widowed","Group 14","Spouse","Springfield, IL","100-013-2349","100-020-5349","robert.hendrickson.813@example.com","12994","913 Main St","Buckeye","AZ","10813","USA","umi-100813","engenagreementnumber-100813","engenconsumerid-100813","planpartnerid-100813","clientassignedmemberid-100813","pmi-100813","mnppid-100813","mnppmemberck-100813","maxis-100813","auth0id-100813","clearstoneid-100813","bcbsalid-100813","dhsid-100813","umi-100813","engenagreementnumber-100813","engenconsumerid-100813","planpartnerid-100813","clientassignedmemberid-100813","pmi-100813","mnppid-100813","mnppmemberck-100813","maxis-100813","auth0id-100813","clearstoneid-100813","bcbsalid-100813","dhsid-100813"
"MXLS","1254","HCO_HCP","1215","1254","Robert","C","Kimble","III","Male","4/14/62","","36223119817","XA-19820","3924731163","Widowed","Group 29","Self","Springfield, NE","100-013-3444","100-020-6444","robert.kimble.828@example.com","12994","928 Main St","Thomasville","NC","10828","USA","umi-100828","engenagreementnumber-100828","engenconsumerid-100828","planpartnerid-100828","clientassignedmemberid-100828","pmi-100828","mnppid-100828","mnppmemberck-100828","maxis-100828","auth0id-100828","clearstoneid-100828","bcbsalid-100828","dhsid-100828","umi-100828","engenagreementnumber-100828","engenconsumerid-100828","planpartnerid-100828","clientassignedmemberid-100828","pmi-100828","mnppid-100828","mnppmemberck-100828","maxis-100828","auth0id-100828","clearstoneid-100828","bcbsalid-100828","dhsid-100828"
"MXLS","12564","HCO_HCP","239","SI-100836","Wilburt","B","Kirsch","Sr.","UNKNOWN","9/25/1981","","M10000836","G1836","100-006-1028","Married","Group 37","Self","Springfield, OR","100-013-4028","100-020-7028","wilburt.kirsch.836@example.com","239","936 Main St","Springfield","OR","10836","USA","umi-100836","engenagreementnumber-100836","engenconsumerid-100836","planpartnerid-100836","clientassignedmemberid-100836","pmi-100836","mnppid-100836","mnppmemberck-100836","maxis-100836","auth0id-100836","clearstoneid-100836","bcbsalid-100836","dhsid-100836","umi-100836","engenagreementnumber-100836","engenconsumerid-100836","planpartnerid-100836","clientassignedmemberid-100836","pmi-100836","mnppid-100836","mnppmemberck-100836","maxis-100836","auth0id-100836","clearstoneid-100836","bcbsalid-100836","dhsid-100836"
"MXLS","12602","HCO_HCP","243","SI-100846","Joseph","Gregory","Rubino","Sr.","UNKNOWN","7/7/1991","","M10000846","G1846","100-006-1758","Married","Group 47","Child","Springfield, WA","100-013-4758","100-020-7758","joseph.rubino.846@example.com","243","946 Main St","Springfield","WA","10846","USA","umi-100846","engenagreementnumber-100846","engenconsumerid-100846","planpartnerid-100846","clientassignedmemberid-100846","pmi-100846","mnppid-100846","mnppmemberck-100846","maxis-100846","auth0id-100846","clearstoneid-100846","bcbsalid-100846","dhsid-100846","umi-100846","engenagreementnumber-100846","engenconsumerid-100846","planpartnerid-100846","clientassignedmemberid-100846","pmi-100846","mnppid-100846","mnppmemberck-100846","maxis-100846","auth0id-100846","clearstoneid-100846","bcbsalid-100846","dhsid-100846"
"MXLS","1283","HCO_HCP","1124","1283","Judson","K","Edgerton","III","Male","2/16/66","","59329103407","XA-3410","1523113834","Widowed","Group 19","Child","Springfield, MA","100-014-0014","100-021-3014","judson.edgerton.918@example.com","305596","118 Main St","Pataskala","OH","10918","USA","umi-100918","engenagreementnumber-100918","engenconsumerid-100918","planpartnerid-100918","clientassignedmemberid-100918","pmi-100918","mnppid-100918","mnppmemberck-100918","maxis-100918","auth0id-100918","clearstoneid-100918","bcbsalid-100918","dhsid-100918","umi-100918","engenagreementnumber-100918","engenconsumerid-100918","planpartnerid-100918","clientassignedmemberid-100918","pmi-100918","mnppid-100918","mnppmemberck-100918","maxis-100918","auth0id-100918","clearstoneid-100918","bcbsalid-100918","dhsid-100918"
"MXLS","12849","HCO_HCP","29","SI-100921","Frank","P","Pon","Sr.","UNKNOWN","10/26/1976","","M10000921","G1921","100-006-7233","Married","Group 22","Spouse","Springfield, MI","100-014-0233","100-021-3233","frank.pon.921@example.com","29","121 Main St","Springfield","MI","10921","USA","umi-100921","engenagreementnumber-100921","engenconsumerid-100921","planpartnerid-100921","clientassignedmemberid-100921","pmi-100921","mnppid-100921","mnppmemberck-100921","maxis-100921","auth0id-100921","clearstoneid-100921","bcbsalid-100921","dhsid-100921","umi-100921","engenagreementnumber-100921","engenconsumerid-100921","planpartnerid-100921","clientassignedmemberid-100921","pmi-100921","mnppid-100921","mnppmemberck-100921","maxis-100921","auth0id-100921","clearstoneid-100921","bcbsalid-100921","dhsid-100921"
"MXLS","1288","HCO_HCP","64","1288","Joseph","C","Lupo","IV","Female","11/1/64","","75923110391","XA-10400","5376494058","Unknown","Group 30","Spouse","Springfield, NH","100-014-0817","100-021-3817","joseph.lupo.929@example.com","290372","129 Main St","Front Royal","VA","10929","USA","umi-100929","engenagreementnumber-100929","engenconsumerid-100929","planpartnerid-100929","clientassignedmemberid-100929","pmi-100929","mnppid-100929","mnppmemberck-100929","maxis-100929","auth0id-100929","clearstoneid-100929","bcbsalid-100929","dhsid-100929","umi-100929","engenagreementnumber-100929","engenconsumerid-100929","planpartnerid-100929","clientassignedmemberid-100929","pmi-100929","mnppid-100929","mnppmemberck-100929","maxis-100929","auth0id-100929","clearstoneid-100929","bcbsalid-100929","dhsid-100929"
"MXLS","1296","HCO_HCP","304","1296","Helen","L","Lamb","IV","Female","6/1/55","","83264107077","XA-7080","2671829065","Unknown","Group 50","Spouse","Springfield, WY","100-014-2277","100-021-5277","helen.lamb.949@example.com","21588","149 Main St","Baltimore","MD","10949","USA","umi-100949","engenagreementnumber-100949","engenconsumerid-100949","planpartnerid-100949","clientassignedmemberid-100949","pmi-100949","mnppid-100949","mnppmemberck-100949","maxis-100949","auth0id-100949","clearstoneid-100949","bcbsalid-100949","dhsid-100949","umi-100949","engenagreementnumber-100949","engenconsumerid-100949","planpartnerid-100949","clientassignedmemberid-100949","pmi-100949","mnppid-100949","mnppmemberck-100949","maxis-100949","auth0id-100949","clearstoneid-100949","bcbsalid-100949","dhsid-100949"
"MXLS","13035","HCO_HCP","32","SI-100968","James","Paul","Dei","III","UNKNOWN","9/17/1978","","M10000968","G1968","100-007-0664","Widowed","Group 19","Self","Springfield, MA","100-014-3664","100-021-6664","james.dei.968@example.com","32","168 Main St","Springfield","MA","10968","USA","umi-100968","engenagreementnumber-100968","engenconsumerid-100968","planpartnerid-100968","clientassignedmemberid-100968","pmi-100968","mnppid-100968","mnppmemberck-100968","maxis-100968","auth0id-100968","clearstoneid-100968","bcbsalid-100968","dhsid-100968","umi-100968","engenagreementnumber-100968","engenconsumerid-100968","planpartnerid-100968","clientassignedmemberid-100968","pmi-100968","mnppid-100968","mnppmemberck-100968","maxis-100968","auth0id-100968","clearstoneid-100968","bcbsalid-100968","dhsid-100968"
"MXLS","13089","HCO_HCP","332","SI-100982","Ralph","R","Klein","II","UNKNOWN","11/3/1992","","M10000982","G1982","100-007-1686","Divorced","Group 33","Child","Springfield, NV","100-014-4686","100-021-7686","ralph.klein.982@example.com","332","182 Main St","Springfield","NV","10982","USA","umi-100982","engenagreementnumber-100982","engenconsumerid-100982","planpartnerid-100982","clientassignedmemberid-100982","pmi-100982","mnppid-100982","mnppmemberck-100982","maxis-100982","auth0id-100982","clearstoneid-100982","bcbsalid-100982","dhsid-100982","umi-100982","engenagreementnumber-100982","engenconsumerid-100982","planpartnerid-100982","clientassignedmemberid-100982","pmi-100982","mnppid-100982","mnppmemberck-100982","maxis-100982","auth0id-100982","clearstoneid-100982","bcbsalid-100982","dhsid-100982"
"MXLS","13095","HCO_HCP","335","SI-100985","Clarence","W","Record","Jr.","UNKNOWN","2/6/1995","","M10000985","G1985","100-007-1905","Single","Group 36","Spouse","Springfield, OK","100-014-4905","100-021-7905","clarence.record.985@example.com","335","185 Main St","Springfield","OK","10985","USA","umi-100985","engenagreementnumber-100985","engenconsumerid-100985","planpartnerid-100985","clientassignedmemberid-100985","pmi-100985","mnppid-100985","mnppmemberck-100985","maxis-100985","auth0id-100985","clearstoneid-100985","bcbsalid-100985","dhsid-100985","umi-100985","engenagreementnumber-100985","engenconsumerid-100985","planpartnerid-100985","clientassignedmemberid-100985","pmi-100985","mnppid-100985","mnppmemberck-100985","maxis-100985","auth0id-100985","clearstoneid-100985","bcbsalid-100985","dhsid-100985"
"MXLS","1315","HCO_HCP","348","1315","Alberta","I","Henry","Jr.","Female","5/1/70","","89933105996","XA-6000","1263978491","Single","Group 1","Self","Springfield, AL","100-014-6000","100-021-9000","alberta.henry.1000@example.com","21588","200 Main St","Navarre","FL","11000","USA","umi-101000","engenagreementnumber-101000","engenconsumerid-101000","planpartnerid-101000","clientassignedmemberid-101000","pmi-101000","mnppid-101000","mnppmemberck-101000","maxis-101000","auth0id-101000","clearstoneid-101000","bcbsalid-101000","dhsid-101000","umi-101000","engenagreementnumber-101000","engenconsumerid-101000","planpartnerid-101000","clientassignedmemberid-101000","pmi-101000","mnppid-101000","mnppmemberck-101000","maxis-101000","auth0id-101000","clearstoneid-101000","bcbsalid-101000","dhsid-101000"
"MXLS","1316","HCO_HCP","328","1316","Theodore","A","Garske","II","Male","7/1/46","","92551101972","XA-1980","7525073230","Divorced","Group 3","Child","Springfield, AZ","100-014-6146","100-021-9146","theodore.garske.1002@example.com","892697","202 Main St","Homestead","FL","11002","USA","umi-101002","engenagreementnumber-101002","engenconsumerid-101002","planpartnerid-101002","clientassignedmemberid-101002","pmi-101002","mnppid-101002","mnppmemberck-101002","maxis-101002","auth0id-101002","clearstoneid-101002","bcbsalid-101002","dhsid-101002","umi-101002","engenagreementnumber-101002","engenconsumerid-101002","planpartnerid-101002","clientassignedmemberid-101002","pmi-101002","mnppid-101002","mnppmemberck-101002","maxis-101002","auth0id-101002","clearstoneid-101002","bcbsalid-101002","dhsid-101002"
"MXLS","13180","HCO_HCP","352","SI-101008","Gerard","E","Moore","III","UNKNOWN","1/1/1973","","M10001008","G2008","100-007-3584","Widowed","Group 9","Self","Springfield, FL","100-014-6584","100-021-9584","gerard.moore.1008@example.com","352","208 Main St","Springfield","FL","11008","USA","umi-101008","engenagreementnumber-101008","engenconsumerid-101008","planpartnerid-101008","clientassignedmemberid-101008","pmi-101008","mnppid-101008","mnppmemberck-101008","maxis-101008","auth0id-101008","clearstoneid-101008","bcbsalid-101008","dhsid-101008","umi-101008","engenagreementnumber-101008","engenconsumerid-101008","planpartnerid-101008","clientassignedmemberid-101008","pmi-101008","mnppid-101008","mnppmemberck-101008","maxis-101008","auth0id-101008","clearstoneid-101008","bcbsalid-101008","dhsid-101008"
"MXLS","13204","HCO_HCP","356","SI-101015","Willy","M","Oertel","Jr.","UNKNOWN","8/8/1980","","M10001015","G2015","100-007-4095","Single","Group 16","Other","Springfield, KS","100-014-7095","100-022-0095","willy.oertel.1015@example.com","356","215 Main St","Springfield","KS","11015","USA","umi-101015","engenagreementnumber-101015","engenconsumerid-101015","planpartnerid-101015","clientassignedmemberid-101015","pmi-101015","mnppid-101015","mnppmemberck-101015","maxis-101015","auth0id-101015","clearstoneid-101015","bcbsalid-101015","dhsid-101015","umi-101015","engenagreementnumber-101015","engenconsumerid-101015","planpartnerid-101015","clientassignedmemberid-101015","pmi-101015","mnppid-101015","mnppmemberck-101015","maxis-101015","auth0id-101015","clearstoneid-101015","bcbsalid-101015","dhsid-101015"
"MXLS","13232","HCO_HCP","361","SI-101024","Elzie","L","Daniel","IV","UNKNOWN","5/17/1989","","M10001024","G2024","100-007-4752","Unknown","Group 25","Self","Springfield, MS","100-014-7752","100-022-0752","elzie.daniel.1024@example.com","361","224 Main St","Springfield","MS","11024","USA","umi-101024","engenagreementnumber-101024","engenconsumerid-101024","planpartnerid-101024","clientassignedmemberid-101024","pmi-101024","mnppid-101024","mnppmemberck-101024","maxis-101024","auth0id-101024","clearstoneid-101024","bcbsalid-101024","dhsid-101024","umi-101024","engenagreementnumber-101024","engenconsumerid-101024","planpartnerid-101024","clientassignedmemberid-101024","pmi-101024","mnppid-101024","mnppmemberck-101024","maxis-101024","auth0id-101024","clearstoneid-101024","bcbsalid-101024","dhsid-101024"
"MXLS","13316","HCO_HCP","372","SI-101044","Earl","R","Pierce","IV","UNKNOWN","1/9/1964","","M10001044","G2044","100-007-6212","Unknown","Group 45","Self","Springfield, VA","100-014-9212","100-022-2212","earl.pierce.1044@example.com","372","244 Main St","Springfield","VA","11044","USA","umi-101044","engenagreementnumber-101044","engenconsumerid-101044","planpartnerid-101044","clientassignedmemberid-101044","pmi-101044","mnppid-101044","mnppmemberck-101044","maxis-101044","auth0id-101044","clearstoneid-101044","bcbsalid-101044","dhsid-101044","umi-101044","engenagreementnumber-101044","engenconsumerid-101044","planpartnerid-101044","clientassignedmemberid-101044","pmi-101044","mnppid-101044","mnppmemberck-101044","maxis-101044","auth0id-101044","clearstoneid-101044","bcbsalid-101044","dhsid-101044"
"MXLS","1332","HCO_HCP","373","1332","Irwin","Vance","Milner","Jr.","UNKNOWN","10/6/57","","92251107355","XA-7360","2369789417","Single","Group 46","Spouse","Springfield, VT","100-014-9285","100-022-2285","irwin.milner.1045@example.com","0","245 Main St","North Bergen","NJ","11045","USA","umi-101045","engenagreementnumber-101045","engenconsumerid-101045","planpartnerid-101045","clientassignedmemberid-101045","pmi-101045","mnppid-101045","mnppmemberck-101045","maxis-101045","auth0id-101045","clearstoneid-101045","bcbsalid-101045","dhsid-101045","umi-101045","engenagreementnumber-101045","engenconsumerid-101045","planpartnerid-101045","clientassignedmemberid-101045","pmi-101045","mnppid-101045","mnppmemberck-101045","maxis-101045","auth0id-101045","clearstoneid-101045","bcbsalid-101045","dhsid-101045"
"MXLS","13322","HCO_HCP","375","SI-101047","Dale","W","Howay","II","UNKNOWN","4/12/1967","","M10001047","G2047","100-007-6431","Divorced","Group 48","Other","Springfield, WI","100-014-9431","100-022-2431","dale.howay.1047@example.com","375","247 Main St","Springfield","WI","11047","USA","umi-101047","engenagreementnumber-101047","engenconsumerid-101047","planpartnerid-101047","clientassignedmemberid-101047","pmi-101047","mnppid-101047","mnppmemberck-101047","maxis-101047","auth0id-101047","clearstoneid-101047","bcbsalid-101047","dhsid-101047","umi-101047","engenagreementnumber-101047","engenconsumerid-101047","planpartnerid-101047","clientassignedmemberid-101047","pmi-101047","mnppid-101047","mnppmemberck-101047","maxis-101047","auth0id-101047","clearstoneid-101047","bcbsalid-101047","dhsid-101047"
"MXLS","13393","HCO_HCP","388","SI-101061","Marion","F","Cantrell","Sr.","UNKNOWN","6/26/1981","","M10001061","G2061","100-007-7453","Married","Group 12","Spouse","Springfield, IA","100-015-0453","100-022-3453","marion.cantrell.1061@example.com","388","261 Main St","Springfield","IA","11061","USA","umi-101061","engenagreementnumber-101061","engenconsumerid-101061","planpartnerid-101061","clientassignedmemberid-101061","pmi-101061","mnppid-101061","mnppmemberck-101061","maxis-101061","auth0id-101061","clearstoneid-101061","bcbsalid-101061","dhsid-101061","umi-101061","engenagreementnumber-101061","engenconsumerid-101061","planpartnerid-101061","clientassignedmemberid-101061","pmi-101061","mnppid-101061","mnppmemberck-101061","maxis-101061","auth0id-101061","clearstoneid-101061","bcbsalid-101061","dhsid-101061"
"MXLS","13394","HCO_HCP","389","SI-101062","Harry","J","Greer","II","UNKNOWN","7/27/1982","","M10001062","G2062","100-007-7526","Divorced","Group 13","Child","Springfield, ID","100-015-0526","100-022-3526","harry.greer.1062@example.com","389","262 Main St","Springfield","ID","11062","USA","umi-101062","engenagreementnumber-101062","engenconsumerid-101062","planpartnerid-101062","clientassignedmemberid-101062","pmi-101062","mnppid-101062","mnppmemberck-101062","maxis-101062","auth0id-101062","clearstoneid-101062","bcbsalid-101062","dhsid-101062","umi-101062","engenagreementnumber-101062","engenconsumerid-101062","planpartnerid-101062","clientassignedmemberid-101062","pmi-101062","mnppid-101062","mnppmemberck-101062","maxis-101062","auth0id-101062","clearstoneid-101062","bcbsalid-101062","dhsid-101062"
"MXLS","1340","HCO_HCP","39","1340","Marjorie","J","Kipp","IV","Female","2/25/61","","31718101802","XA-1810","7564621019","Unknown","Group 15","Self","Springfield, IN","100-015-0672","100-022-3672","marjorie.kipp.1064@example.com","0","264 Main St","Hopkinsville","KY","11064","USA","umi-101064","engenagreementnumber-101064","engenconsumerid-101064","planpartnerid-101064","clientassignedmemberid-101064","pmi-101064","mnppid-101064","mnppmemberck-101064","maxis-101064","auth0id-101064","clearstoneid-101064","bcbsalid-101064","dhsid-101064","umi-101064","engenagreementnumber-101064","engenconsumerid-101064","planpartnerid-101064","clientassignedmemberid-101064","pmi-101064","mnppid-101064","mnppmemberck-101064","maxis-101064","auth0id-101064","clearstoneid-101064","bcbsalid-101064","dhsid-101064"
"MXLS","1345","HCO_HCP","400","1345","Rae","Claudia","Pendola","II","Female","1/30/63","","48052117913","XA-17920","1566406678","Divorced","Group 28","Spouse","Springfield, ND","100-015-1621","100-022-4621","rae.pendola.1077@example.com","0","277 Main St","Somerset","NJ","11077","USA","umi-101077","engenagreementnumber-101077","engenconsumerid-101077","planpartnerid-101077","clientassignedmemberid-101077","pmi-101077","mnppid-101077","mnppmemberck-101077","maxis-101077","auth0id-101077","clearstoneid-101077","bcbsalid-101077","dhsid-101077","umi-101077","engenagreementnumber-101077","engenconsumerid-101077","planpartnerid-101077","clientassignedmemberid-101077","pmi-101077","mnppid-101077","mnppmemberck-101077","maxis-101077","auth0id-101077","clearstoneid-101077","bcbsalid-101077","dhsid-101077"
"MXLS","1353","HCO_HCP","714","1353","Kent","W","Duncan","IV","Female","3/9/56","","96347116419","XA-16420","5374605463","Unknown","Group 50","Other","Springfield, WY","100-015-3227","100-022-6227","kent.duncan.1099@example.com","83503","299 Main St","Plainview","NY","11099","USA","umi-101099","engenagreementnumber-101099","engenconsumerid-101099","planpartnerid-101099","clientassignedmemberid-101099","pmi-101099","mnppid-101099","mnppmemberck-101099","maxis-101099","auth0id-101099","clearstoneid-101099","bcbsalid-101099","dhsid-101099","umi-101099","engenagreementnumber-101099","engenconsumerid-101099","planpartnerid-101099","clientassignedmemberid-101099","pmi-101099","mnppid-101099","mnppmemberck-101099","maxis-101099","auth0id-101099","clearstoneid-101099","bcbsalid-101099","dhsid-101099"
"MXLS","1358","HCO_HCP","260","1358","Margaret","H","Quinlan","Jr.","Female","8/31/65","","24086113032","XA-13040","6658696489","Single","Group 11","Child","Springfield, HI","100-015-4030","100-022-7030","margaret.quinlan.1110@example.com","822549","310 Main St","Groton","CT","11110","USA","umi-101110","engenagreementnumber-101110","engenconsumerid-101110","planpartnerid-101110","clientassignedmemberid-101110","pmi-101110","mnppid-101110","mnppmemberck-101110","maxis-101110","auth0id-101110","clearstoneid-101110","bcbsalid-101110","dhsid-101110","umi-101110","engenagreementnumber-101110","engenconsumerid-101110","planpartnerid-101110","clientassignedmemberid-101110","pmi-101110","mnppid-101110","mnppmemberck-101110","maxis-101110","auth0id-101110","clearstoneid-101110","bcbsalid-101110","dhsid-101110"
"MXLS","13594","HCO_HCP","424","SI-101114","Ronald","Martin","Tillison","IV","UNKNOWN","11/23/1989","","M10001114","G2114","100-008-1322","Unknown","Group 15","Child","Springfield, IN","100-015-4322","100-022-7322","ronald.tillison.1114@example.com","424","314 Main St","Springfield","IN","11114","USA","umi-101114","engenagreementnumber-101114","engenconsumerid-101114","planpartnerid-101114","clientassignedmemberid-101114","pmi-101114","mnppid-101114","mnppmemberck-101114","maxis-101114","auth0id-101114","clearstoneid-101114","bcbsalid-101114","dhsid-101114","umi-101114","engenagreementnumber-101114","engenconsumerid-101114","planpartnerid-101114","clientassignedmemberid-101114","pmi-101114","mnppid-101114","mnppmemberck-101114","maxis-101114","auth0id-101114","clearstoneid-101114","bcbsalid-101114","dhsid-101114"
"MXLS","1364","HCO_HCP","1153","1364","Peter","C","Manor","Sr.","Male","12/18/64","","92584118312","XA-18320","6021558285","Married","Group 27","Child","Springfield, NC","100-015-5198","100-022-8198","peter.manor.1126@example.com","140197","326 Main St","Lake In The Hills","IL","11126","USA","umi-101126","engenagreementnumber-101126","engenconsumerid-101126","planpartnerid-101126","clientassignedmemberid-101126","pmi-101126","mnppid-101126","mnppmemberck-101126","maxis-101126","auth0id-101126","clearstoneid-101126","bcbsalid-101126","dhsid-101126","umi-101126","engenagreementnumber-101126","engenconsumerid-101126","planpartnerid-101126","clientassignedmemberid-101126","pmi-101126","mnppid-101126","mnppmemberck-101126","maxis-101126","auth0id-101126","clearstoneid-101126","bcbsalid-101126","dhsid-101126"
"MXLS","1366","HCO_HCP","1153","1366","Frances","K","Clemmens","Sr.","Female","10/8/66","","753119575","XA-19580","7388309176","Married","Group 32","Other","Springfield, NM","100-015-5563","100-022-8563","frances.clemmens.1131@example.com","140197","331 Main St","Elkton","MD","11131","USA","umi-101131","engenagreementnumber-101131","engenconsumerid-101131","planpartnerid-101131","clientassignedmemberid-101131","pmi-101131","mnppid-101131","mnppmemberck-101131","maxis-101131","auth0id-101131","clearstoneid-101131","bcbsalid-101131","dhsid-101131","umi-101131","engenagreementnumber-101131","engenconsumerid-101131","planpartnerid-101131","clientassignedmemberid-101131","pmi-101131","mnppid-101131","mnppmemberck-101131","maxis-101131","auth0id-101131","clearstoneid-101131","bcbsalid-101131","dhsid-101131"
"MXLS","1370","HCO_HCP","240","1370","Kirby","Ray","Lindner","III","Male","3/4/75","6/5/95","54131106898","XA-6900","5107653312","Widowed","Group 49","Self","Springfield, WV","100-015-6804","100-022-9804","kirby.lindner.1148@example.com","229221","348 Main St","Jenison","MI","11148","USA","umi-101148","engenagreementnumber-101148","engenconsumerid-101148","planpartnerid-101148","clientassignedmemberid-101148","pmi-101148","mnppid-101148","mnppmemberck-101148","maxis-101148","auth0id-101148","clearstoneid-101148","bcbsalid-101148","dhsid-101148","umi-101148","engenagreementnumber-101148","engenconsumerid-101148","planpartnerid-101148","clientassignedmemberid-101148","pmi-101148","mnppid-101148","mnppmemberck-101148","maxis-101148","auth0id-101148","clearstoneid-101148","bcbsalid-101148","dhsid-101148"
"MXLS","1374","HCO_HCP","595","1374","Vern","John","Steffel","II","Female","7/22/62","","28697112052","XA-12060","9948387006","Divorced","Group 8","Spouse","Springfield, DE","100-015-7461","100-023-0461","vern.steffel.1157@example.com","247833","357 Main St","Westmont","IL","11157","USA","umi-101157","engenagreementnumber-101157","engenconsumerid-101157","planpartnerid-101157","clientassignedmemberid-101157","pmi-101157","mnppid-101157","mnppmemberck-101157","maxis-101157","auth0id-101157","clearstoneid-101157","bcbsalid-101157","dhsid-101157","umi-101157","engenagreementnumber-101157","engenconsumerid-101157","planpartnerid-101157","clientassignedmemberid-101157","pmi-101157","mnppid-101157","mnppmemberck-101157","maxis-101157","auth0id-101157","clearstoneid-101157","bcbsalid-101157","dhsid-101157"
"MXLS","13814","HCO_HCP","453","SI-101178","Carlo","Johannes","Tikka","III","UNKNOWN","3/3/1963","","M10001178","G2178","100-008-5994","Widowed","Group 29","Child","Springfield, NE","100-015-8994","100-023-1994","carlo.tikka.1178@example.com","453","378 Main St","Springfield","NE","11178","USA","umi-101178","engenagreementnumber-101178","engenconsumerid-101178","planpartnerid-101178","clientassignedmemberid-101178","pmi-101178","mnppid-101178","mnppmemberck-101178","maxis-101178","auth0id-101178","clearstoneid-101178","bcbsalid-101178","dhsid-101178","umi-101178","engenagreementnumber-101178","engenconsumerid-101178","planpartnerid-101178","clientassignedmemberid-101178","pmi-101178","mnppid-101178","mnppmemberck-101178","maxis-101178","auth0id-101178","clearstoneid-101178","bcbsalid-101178","dhsid-101178"
"MXLS","13839","HCO_HCP","457","SI-101184","Clyde","K","Leonard","IV","UNKNOWN","9/9/1969","","M10001184","G2184","100-008-6432","Unknown","Group 35","Self","Springfield, OH","100-015-9432","100-023-2432","clyde.leonard.1184@example.com","457","384 Main St","Springfield","OH","11184","USA","umi-101184","engenagreementnumber-101184","engenconsumerid-101184","planpartnerid-101184","clientassignedmemberid-101184","pmi-101184","mnppid-101184","mnppmemberck-101184","maxis-101184","auth0id-101184","clearstoneid-101184","bcbsalid-101184","dhsid-101184","umi-101184","engenagreementnumber-101184","engenconsumerid-101184","planpartnerid-101184","clientassignedmemberid-101184","pmi-101184","mnppid-101184","mnppmemberck-101184","maxis-101184","auth0id-101184","clearstoneid-101184","bcbsalid-101184","dhsid-101184"
"MXLS","1384","HCO_HCP","653","1384","Jerry","Wayne","Bruneau","Jr.","Female","5/1/81","","14323101297","XA-1300","4729682388","Single","Group 36","Spouse","Springfield, OK","100-015-9505","100-023-2505","jerry.bruneau.1185@example.com","338281","385 Main St","Naugatuck","CT","11185","USA","umi-101185","engenagreementnumber-101185","engenconsumerid-101185","planpartnerid-101185","clientassignedmemberid-101185","pmi-101185","mnppid-101185","mnppmemberck-101185","maxis-101185","auth0id-101185","clearstoneid-101185","bcbsalid-101185","dhsid-101185","umi-101185","engenagreementnumber-101185","engenconsumerid-101185","planpartnerid-101185","clientassignedmemberid-101185","pmi-101185","mnppid-101185","mnppmemberck-101185","maxis-101185","auth0id-101185","clearstoneid-101185","bcbsalid-101185","dhsid-101185"
"MXLS","1388","HCO_HCP","173","1388","Mary","E","Johnson","IV","Female","3/6/56","","56814107666","XA-7670","3634112095","Unknown","Group 45","Child","Springfield, VA","100-016-0162","100-023-3162","mary.johnson.1194@example.com","181023","394 Main St","Perth Amboy","NJ","11194","USA","umi-101194","engenagreementnumber-101194","engenconsumerid-101194","planpartnerid-101194","clientassignedmemberid-101194","pmi-101194","mnppid-101194","mnppmemberck-101194","maxis-101194","auth0id-101194","clearstoneid-101194","bcbsalid-101194","dhsid-101194","umi-101194","engenagreementnumber-101194","engenconsumerid-101194","planpartnerid-101194","clientassignedmemberid-101194","pmi-101194","mnppid-101194","mnppmemberck-101194","maxis-101194","auth0id-101194","clearstoneid-101194","bcbsalid-101194","dhsid-101194"
